StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Sonoran Basin and Range,Intensification: Low to High,Intensification,2007,2011,160
Acadian Plains and Hills,Intensification: Low to High,Intensification,2007,2011,20
Eastern Great Lakes Lowlands,Intensification: Low to High,Intensification,2007,2011,100
Atlantic Coastal Pine Barrens,Intensification: Low to High,Intensification,2007,2011,100
Southern California/Northern Baja Coast,Intensification: Low to High,Intensification,2007,2011,480
Coast Range,Intensification: Low to High,Intensification,2012,2016,0
Puget Lowland,Intensification: Low to High,Intensification,2012,2016,0
Willamette Valley,Intensification: Low to High,Intensification,2012,2016,0
Cascades,Intensification: Low to High,Intensification,2012,2016,0
Sierra Nevada,Intensification: Low to High,Intensification,2012,2016,0
Central California Foothills and Coastal Mountains,Intensification: Low to High,Intensification,2012,2016,0
Central California Valley,Intensification: Low to High,Intensification,2012,2016,0
Southern California Mountains,Intensification: Low to High,Intensification,2012,2016,0
Eastern Cascades Slopes and Foothills,Intensification: Low to High,Intensification,2012,2016,0
Columbia Plateau,Intensification: Low to High,Intensification,2012,2016,0
Blue Mountains,Intensification: Low to High,Intensification,2012,2016,0
Snake River Plain,Intensification: Low to High,Intensification,2012,2016,0
Central Basin and Range,Intensification: Low to High,Intensification,2012,2016,0
Mojave Basin and Range,Intensification: Low to High,Intensification,2012,2016,0
Northern Rockies,Intensification: Low to High,Intensification,2012,2016,0
Idaho Batholith,Intensification: Low to High,Intensification,2012,2016,0
Middle Rockies,Intensification: Low to High,Intensification,2012,2016,0
Wyoming Basin,Intensification: Low to High,Intensification,2012,2016,0
Wasatch and Uinta Mountains,Intensification: Low to High,Intensification,2012,2016,0
Colorado Plateaus,Intensification: Low to High,Intensification,2012,2016,0
Southern Rockies,Intensification: Low to High,Intensification,2012,2016,0
Arizona/New Mexico Plateau,Intensification: Low to High,Intensification,2012,2016,0
Arizona/New Mexico Mountains,Intensification: Low to High,Intensification,2012,2016,0
Chihuahuan Deserts,Intensification: Low to High,Intensification,2012,2016,0
High Plains,Intensification: Low to High,Intensification,2012,2016,0
Southwestern Tablelands,Intensification: Low to High,Intensification,2012,2016,0
Central Great Plains,Intensification: Low to High,Intensification,2012,2016,0
Flint Hills,Intensification: Low to High,Intensification,2012,2016,0
Cross Timbers,Intensification: Low to High,Intensification,2012,2016,0
Edwards Plateau,Intensification: Low to High,Intensification,2012,2016,0
Southern Texas Plains,Intensification: Low to High,Intensification,2012,2016,0
Texas Blackland Prairies,Intensification: Low to High,Intensification,2012,2016,0
East Central Texas Plains,Intensification: Low to High,Intensification,2012,2016,0
Western Gulf Coastal Plain,Intensification: Low to High,Intensification,2012,2016,0
South Central Plains,Intensification: Low to High,Intensification,2012,2016,0
Ouachita Mountains,Intensification: Low to High,Intensification,2012,2016,0
Arkansas Valley,Intensification: Low to High,Intensification,2012,2016,0
Boston Mountains,Intensification: Low to High,Intensification,2012,2016,0
Ozark Highlands,Intensification: Low to High,Intensification,2012,2016,0
Central Irregular Plains,Intensification: Low to High,Intensification,2012,2016,0
Canadian Rockies,Intensification: Low to High,Intensification,2012,2016,0
Northwestern Glaciated Plains,Intensification: Low to High,Intensification,2012,2016,0
Northwestern Great Plains,Intensification: Low to High,Intensification,2012,2016,0
Nebraska Sand Hills,Intensification: Low to High,Intensification,2012,2016,0
Piedmont,Intensification: Low to High,Intensification,2012,2016,0
Northern Glaciated Plains,Intensification: Low to High,Intensification,2012,2016,0
Western Corn Belt Plains,Intensification: Low to High,Intensification,2012,2016,0
Lake Agassiz Plain,Intensification: Low to High,Intensification,2012,2016,0
Northern Minnesota Wetlands,Intensification: Low to High,Intensification,2012,2016,0
Northern Lakes and Forests,Intensification: Low to High,Intensification,2012,2016,0
North Central Hardwood Forests,Intensification: Low to High,Intensification,2012,2016,0
Driftless Area,Intensification: Low to High,Intensification,2012,2016,0
Southeastern Wisconsin Till Plains,Intensification: Low to High,Intensification,2012,2016,0
Central Corn Belt Plains,Intensification: Low to High,Intensification,2012,2016,0
Eastern Corn Belt Plains,Intensification: Low to High,Intensification,2012,2016,0
Southern Michigan/Northern Indiana Drift Plains,Intensification: Low to High,Intensification,2012,2016,0
Huron/Erie Lake Plains,Intensification: Low to High,Intensification,2012,2016,0
Northeastern Highlands,Intensification: Low to High,Intensification,2012,2016,0
Northeastern Coastal Zone,Intensification: Low to High,Intensification,2012,2016,0
Northern Allegheny Plateau,Intensification: Low to High,Intensification,2012,2016,0
Erie Drift Plain,Intensification: Low to High,Intensification,2012,2016,0
North Central Appalachians,Intensification: Low to High,Intensification,2012,2016,0
Middle Atlantic Coastal Plain,Intensification: Low to High,Intensification,2012,2016,0
Northern Piedmont,Intensification: Low to High,Intensification,2012,2016,0
Southeastern Plains,Intensification: Low to High,Intensification,2012,2016,0
Blue Ridge,Intensification: Low to High,Intensification,2012,2016,0
Ridge and Valley,Intensification: Low to High,Intensification,2012,2016,0
Southwestern Appalachians,Intensification: Low to High,Intensification,2012,2016,0
Central Appalachians,Intensification: Low to High,Intensification,2012,2016,0
Western Allegheny Plateau,Intensification: Low to High,Intensification,2012,2016,0
Interior Plateau,Intensification: Low to High,Intensification,2012,2016,0
Interior River Valleys and Hills,Intensification: Low to High,Intensification,2012,2016,0
Mississippi Alluvial Plain,Intensification: Low to High,Intensification,2012,2016,0
Mississippi Valley Loess Plains,Intensification: Low to High,Intensification,2012,2016,0
Southern Coastal Plain,Intensification: Low to High,Intensification,2012,2016,0
Southern Florida Coastal Plain,Intensification: Low to High,Intensification,2012,2016,0
North Cascades,Intensification: Low to High,Intensification,2012,2016,0
Klamath Mountains/California High North Coast Range,Intensification: Low to High,Intensification,2012,2016,0
Madrean Archipelago,Intensification: Low to High,Intensification,2012,2016,0
Northern Basin and Range,Intensification: Low to High,Intensification,2012,2016,0
Sonoran Basin and Range,Intensification: Low to High,Intensification,2012,2016,0
Acadian Plains and Hills,Intensification: Low to High,Intensification,2012,2016,0
Eastern Great Lakes Lowlands,Intensification: Low to High,Intensification,2012,2016,0
Atlantic Coastal Pine Barrens,Intensification: Low to High,Intensification,2012,2016,0
Southern California/Northern Baja Coast,Intensification: Low to High,Intensification,2012,2016,0
Coast Range,Intensification: Medium to High,Intensification,2001,2006,20
Puget Lowland,Intensification: Medium to High,Intensification,2001,2006,60
Willamette Valley,Intensification: Medium to High,Intensification,2001,2006,0
Cascades,Intensification: Medium to High,Intensification,2001,2006,0
Sierra Nevada,Intensification: Medium to High,Intensification,2001,2006,0
Central California Foothills and Coastal Mountains,Intensification: Medium to High,Intensification,2001,2006,0
Central California Valley,Intensification: Medium to High,Intensification,2001,2006,40
Southern California Mountains,Intensification: Medium to High,Intensification,2001,2006,0
Eastern Cascades Slopes and Foothills,Intensification: Medium to High,Intensification,2001,2006,0
Columbia Plateau,Intensification: Medium to High,Intensification,2001,2006,0
Blue Mountains,Intensification: Medium to High,Intensification,2001,2006,0
Snake River Plain,Intensification: Medium to High,Intensification,2001,2006,0
Central Basin and Range,Intensification: Medium to High,Intensification,2001,2006,0
Mojave Basin and Range,Intensification: Medium to High,Intensification,2001,2006,20
Northern Rockies,Intensification: Medium to High,Intensification,2001,2006,0
Idaho Batholith,Intensification: Medium to High,Intensification,2001,2006,0
Middle Rockies,Intensification: Medium to High,Intensification,2001,2006,0
Wyoming Basin,Intensification: Medium to High,Intensification,2001,2006,0
Wasatch and Uinta Mountains,Intensification: Medium to High,Intensification,2001,2006,0
Colorado Plateaus,Intensification: Medium to High,Intensification,2001,2006,0
Southern Rockies,Intensification: Medium to High,Intensification,2001,2006,0
Arizona/New Mexico Plateau,Intensification: Medium to High,Intensification,2001,2006,0
Arizona/New Mexico Mountains,Intensification: Medium to High,Intensification,2001,2006,0
Chihuahuan Deserts,Intensification: Medium to High,Intensification,2001,2006,20
High Plains,Intensification: Medium to High,Intensification,2001,2006,20
Southwestern Tablelands,Intensification: Medium to High,Intensification,2001,2006,0
Central Great Plains,Intensification: Medium to High,Intensification,2001,2006,120
Flint Hills,Intensification: Medium to High,Intensification,2001,2006,0
Cross Timbers,Intensification: Medium to High,Intensification,2001,2006,0
Edwards Plateau,Intensification: Medium to High,Intensification,2001,2006,0
Southern Texas Plains,Intensification: Medium to High,Intensification,2001,2006,0
Texas Blackland Prairies,Intensification: Medium to High,Intensification,2001,2006,60
East Central Texas Plains,Intensification: Medium to High,Intensification,2001,2006,0
Western Gulf Coastal Plain,Intensification: Medium to High,Intensification,2001,2006,40
South Central Plains,Intensification: Medium to High,Intensification,2001,2006,0
Ouachita Mountains,Intensification: Medium to High,Intensification,2001,2006,0
Arkansas Valley,Intensification: Medium to High,Intensification,2001,2006,0
Boston Mountains,Intensification: Medium to High,Intensification,2001,2006,0
Ozark Highlands,Intensification: Medium to High,Intensification,2001,2006,0
Central Irregular Plains,Intensification: Medium to High,Intensification,2001,2006,60
Canadian Rockies,Intensification: Medium to High,Intensification,2001,2006,0
Northwestern Glaciated Plains,Intensification: Medium to High,Intensification,2001,2006,0
Northwestern Great Plains,Intensification: Medium to High,Intensification,2001,2006,0
Nebraska Sand Hills,Intensification: Medium to High,Intensification,2001,2006,0
Piedmont,Intensification: Medium to High,Intensification,2001,2006,0
Northern Glaciated Plains,Intensification: Medium to High,Intensification,2001,2006,0
Western Corn Belt Plains,Intensification: Medium to High,Intensification,2001,2006,0
Lake Agassiz Plain,Intensification: Medium to High,Intensification,2001,2006,0
Northern Minnesota Wetlands,Intensification: Medium to High,Intensification,2001,2006,0
Northern Lakes and Forests,Intensification: Medium to High,Intensification,2001,2006,20
North Central Hardwood Forests,Intensification: Medium to High,Intensification,2001,2006,20
Driftless Area,Intensification: Medium to High,Intensification,2001,2006,20
Southeastern Wisconsin Till Plains,Intensification: Medium to High,Intensification,2001,2006,20
Central Corn Belt Plains,Intensification: Medium to High,Intensification,2001,2006,40
Eastern Corn Belt Plains,Intensification: Medium to High,Intensification,2001,2006,40
Southern Michigan/Northern Indiana Drift Plains,Intensification: Medium to High,Intensification,2001,2006,0
Huron/Erie Lake Plains,Intensification: Medium to High,Intensification,2001,2006,20
Northeastern Highlands,Intensification: Medium to High,Intensification,2001,2006,0
Northeastern Coastal Zone,Intensification: Medium to High,Intensification,2001,2006,60
Northern Allegheny Plateau,Intensification: Medium to High,Intensification,2001,2006,0
Erie Drift Plain,Intensification: Medium to High,Intensification,2001,2006,0
North Central Appalachians,Intensification: Medium to High,Intensification,2001,2006,0
Middle Atlantic Coastal Plain,Intensification: Medium to High,Intensification,2001,2006,60
Northern Piedmont,Intensification: Medium to High,Intensification,2001,2006,0
Southeastern Plains,Intensification: Medium to High,Intensification,2001,2006,40
Blue Ridge,Intensification: Medium to High,Intensification,2001,2006,0
Ridge and Valley,Intensification: Medium to High,Intensification,2001,2006,120
Southwestern Appalachians,Intensification: Medium to High,Intensification,2001,2006,20
Central Appalachians,Intensification: Medium to High,Intensification,2001,2006,0
Western Allegheny Plateau,Intensification: Medium to High,Intensification,2001,2006,0
Interior Plateau,Intensification: Medium to High,Intensification,2001,2006,20
Interior River Valleys and Hills,Intensification: Medium to High,Intensification,2001,2006,20
Mississippi Alluvial Plain,Intensification: Medium to High,Intensification,2001,2006,0
Mississippi Valley Loess Plains,Intensification: Medium to High,Intensification,2001,2006,40
Southern Coastal Plain,Intensification: Medium to High,Intensification,2001,2006,100
Southern Florida Coastal Plain,Intensification: Medium to High,Intensification,2001,2006,20
North Cascades,Intensification: Medium to High,Intensification,2001,2006,0
Klamath Mountains/California High North Coast Range,Intensification: Medium to High,Intensification,2001,2006,0
Madrean Archipelago,Intensification: Medium to High,Intensification,2001,2006,0
Northern Basin and Range,Intensification: Medium to High,Intensification,2001,2006,0
Sonoran Basin and Range,Intensification: Medium to High,Intensification,2001,2006,0
Acadian Plains and Hills,Intensification: Medium to High,Intensification,2001,2006,0
Eastern Great Lakes Lowlands,Intensification: Medium to High,Intensification,2001,2006,0
Atlantic Coastal Pine Barrens,Intensification: Medium to High,Intensification,2001,2006,40
Southern California/Northern Baja Coast,Intensification: Medium to High,Intensification,2001,2006,80
Coast Range,Intensification: Medium to High,Intensification,2007,2011,0
Puget Lowland,Intensification: Medium to High,Intensification,2007,2011,0
Willamette Valley,Intensification: Medium to High,Intensification,2007,2011,20
Cascades,Intensification: Medium to High,Intensification,2007,2011,0
Sierra Nevada,Intensification: Medium to High,Intensification,2007,2011,0
Central California Foothills and Coastal Mountains,Intensification: Medium to High,Intensification,2007,2011,20
Central California Valley,Intensification: Medium to High,Intensification,2007,2011,0
Southern California Mountains,Intensification: Medium to High,Intensification,2007,2011,0
Eastern Cascades Slopes and Foothills,Intensification: Medium to High,Intensification,2007,2011,0
Columbia Plateau,Intensification: Medium to High,Intensification,2007,2011,0
Blue Mountains,Intensification: Medium to High,Intensification,2007,2011,0
Snake River Plain,Intensification: Medium to High,Intensification,2007,2011,20
Central Basin and Range,Intensification: Medium to High,Intensification,2007,2011,100
Mojave Basin and Range,Intensification: Medium to High,Intensification,2007,2011,0
Northern Rockies,Intensification: Medium to High,Intensification,2007,2011,0
Idaho Batholith,Intensification: Medium to High,Intensification,2007,2011,0
Middle Rockies,Intensification: Medium to High,Intensification,2007,2011,0
Wyoming Basin,Intensification: Medium to High,Intensification,2007,2011,0
Wasatch and Uinta Mountains,Intensification: Medium to High,Intensification,2007,2011,0
Colorado Plateaus,Intensification: Medium to High,Intensification,2007,2011,0
Southern Rockies,Intensification: Medium to High,Intensification,2007,2011,0
Arizona/New Mexico Plateau,Intensification: Medium to High,Intensification,2007,2011,0
Arizona/New Mexico Mountains,Intensification: Medium to High,Intensification,2007,2011,0
Chihuahuan Deserts,Intensification: Medium to High,Intensification,2007,2011,0
High Plains,Intensification: Medium to High,Intensification,2007,2011,0
Southwestern Tablelands,Intensification: Medium to High,Intensification,2007,2011,0
Central Great Plains,Intensification: Medium to High,Intensification,2007,2011,0
Flint Hills,Intensification: Medium to High,Intensification,2007,2011,0
Cross Timbers,Intensification: Medium to High,Intensification,2007,2011,0
Edwards Plateau,Intensification: Medium to High,Intensification,2007,2011,0
Southern Texas Plains,Intensification: Medium to High,Intensification,2007,2011,0
Texas Blackland Prairies,Intensification: Medium to High,Intensification,2007,2011,80
East Central Texas Plains,Intensification: Medium to High,Intensification,2007,2011,0
Western Gulf Coastal Plain,Intensification: Medium to High,Intensification,2007,2011,80
South Central Plains,Intensification: Medium to High,Intensification,2007,2011,120
Ouachita Mountains,Intensification: Medium to High,Intensification,2007,2011,0
Arkansas Valley,Intensification: Medium to High,Intensification,2007,2011,20
Boston Mountains,Intensification: Medium to High,Intensification,2007,2011,0
Ozark Highlands,Intensification: Medium to High,Intensification,2007,2011,0
Central Irregular Plains,Intensification: Medium to High,Intensification,2007,2011,0
Canadian Rockies,Intensification: Medium to High,Intensification,2007,2011,0
Northwestern Glaciated Plains,Intensification: Medium to High,Intensification,2007,2011,0
Northwestern Great Plains,Intensification: Medium to High,Intensification,2007,2011,0
Nebraska Sand Hills,Intensification: Medium to High,Intensification,2007,2011,0
Piedmont,Intensification: Medium to High,Intensification,2007,2011,40
Northern Glaciated Plains,Intensification: Medium to High,Intensification,2007,2011,0
Western Corn Belt Plains,Intensification: Medium to High,Intensification,2007,2011,40
Lake Agassiz Plain,Intensification: Medium to High,Intensification,2007,2011,0
Northern Minnesota Wetlands,Intensification: Medium to High,Intensification,2007,2011,0
Northern Lakes and Forests,Intensification: Medium to High,Intensification,2007,2011,0
North Central Hardwood Forests,Intensification: Medium to High,Intensification,2007,2011,0
Driftless Area,Intensification: Medium to High,Intensification,2007,2011,20
Southeastern Wisconsin Till Plains,Intensification: Medium to High,Intensification,2007,2011,0
Central Corn Belt Plains,Intensification: Medium to High,Intensification,2007,2011,40
Eastern Corn Belt Plains,Intensification: Medium to High,Intensification,2007,2011,20
Southern Michigan/Northern Indiana Drift Plains,Intensification: Medium to High,Intensification,2007,2011,20
Huron/Erie Lake Plains,Intensification: Medium to High,Intensification,2007,2011,20
Northeastern Highlands,Intensification: Medium to High,Intensification,2007,2011,0
Northeastern Coastal Zone,Intensification: Medium to High,Intensification,2007,2011,100
Northern Allegheny Plateau,Intensification: Medium to High,Intensification,2007,2011,0
Erie Drift Plain,Intensification: Medium to High,Intensification,2007,2011,20
North Central Appalachians,Intensification: Medium to High,Intensification,2007,2011,0
Middle Atlantic Coastal Plain,Intensification: Medium to High,Intensification,2007,2011,20
Northern Piedmont,Intensification: Medium to High,Intensification,2007,2011,40
Southeastern Plains,Intensification: Medium to High,Intensification,2007,2011,100
Blue Ridge,Intensification: Medium to High,Intensification,2007,2011,0
Ridge and Valley,Intensification: Medium to High,Intensification,2007,2011,80
Southwestern Appalachians,Intensification: Medium to High,Intensification,2007,2011,0
Central Appalachians,Intensification: Medium to High,Intensification,2007,2011,20
Western Allegheny Plateau,Intensification: Medium to High,Intensification,2007,2011,20
Interior Plateau,Intensification: Medium to High,Intensification,2007,2011,20
Interior River Valleys and Hills,Intensification: Medium to High,Intensification,2007,2011,80
Mississippi Alluvial Plain,Intensification: Medium to High,Intensification,2007,2011,40
Mississippi Valley Loess Plains,Intensification: Medium to High,Intensification,2007,2011,20
Southern Coastal Plain,Intensification: Medium to High,Intensification,2007,2011,60
Southern Florida Coastal Plain,Intensification: Medium to High,Intensification,2007,2011,40
North Cascades,Intensification: Medium to High,Intensification,2007,2011,0
Klamath Mountains/California High North Coast Range,Intensification: Medium to High,Intensification,2007,2011,20
Madrean Archipelago,Intensification: Medium to High,Intensification,2007,2011,0
Northern Basin and Range,Intensification: Medium to High,Intensification,2007,2011,0
Sonoran Basin and Range,Intensification: Medium to High,Intensification,2007,2011,40
Acadian Plains and Hills,Intensification: Medium to High,Intensification,2007,2011,0
Eastern Great Lakes Lowlands,Intensification: Medium to High,Intensification,2007,2011,20
Atlantic Coastal Pine Barrens,Intensification: Medium to High,Intensification,2007,2011,40
Southern California/Northern Baja Coast,Intensification: Medium to High,Intensification,2007,2011,60
Coast Range,Intensification: Medium to High,Intensification,2012,2016,0
Puget Lowland,Intensification: Medium to High,Intensification,2012,2016,0
Willamette Valley,Intensification: Medium to High,Intensification,2012,2016,0
Cascades,Intensification: Medium to High,Intensification,2012,2016,0
Sierra Nevada,Intensification: Medium to High,Intensification,2012,2016,0
Central California Foothills and Coastal Mountains,Intensification: Medium to High,Intensification,2012,2016,0
Central California Valley,Intensification: Medium to High,Intensification,2012,2016,0
Southern California Mountains,Intensification: Medium to High,Intensification,2012,2016,0
Eastern Cascades Slopes and Foothills,Intensification: Medium to High,Intensification,2012,2016,0
Columbia Plateau,Intensification: Medium to High,Intensification,2012,2016,0
Blue Mountains,Intensification: Medium to High,Intensification,2012,2016,0
Snake River Plain,Intensification: Medium to High,Intensification,2012,2016,0
Central Basin and Range,Intensification: Medium to High,Intensification,2012,2016,0
Mojave Basin and Range,Intensification: Medium to High,Intensification,2012,2016,0
Northern Rockies,Intensification: Medium to High,Intensification,2012,2016,0
Idaho Batholith,Intensification: Medium to High,Intensification,2012,2016,0
Middle Rockies,Intensification: Medium to High,Intensification,2012,2016,0
Wyoming Basin,Intensification: Medium to High,Intensification,2012,2016,0
Wasatch and Uinta Mountains,Intensification: Medium to High,Intensification,2012,2016,0
Colorado Plateaus,Intensification: Medium to High,Intensification,2012,2016,0
Southern Rockies,Intensification: Medium to High,Intensification,2012,2016,0
Arizona/New Mexico Plateau,Intensification: Medium to High,Intensification,2012,2016,0
Arizona/New Mexico Mountains,Intensification: Medium to High,Intensification,2012,2016,0
Chihuahuan Deserts,Intensification: Medium to High,Intensification,2012,2016,0
High Plains,Intensification: Medium to High,Intensification,2012,2016,0
Southwestern Tablelands,Intensification: Medium to High,Intensification,2012,2016,0
Central Great Plains,Intensification: Medium to High,Intensification,2012,2016,0
Flint Hills,Intensification: Medium to High,Intensification,2012,2016,0
Cross Timbers,Intensification: Medium to High,Intensification,2012,2016,0
Edwards Plateau,Intensification: Medium to High,Intensification,2012,2016,0
Southern Texas Plains,Intensification: Medium to High,Intensification,2012,2016,0
Texas Blackland Prairies,Intensification: Medium to High,Intensification,2012,2016,0
East Central Texas Plains,Intensification: Medium to High,Intensification,2012,2016,0
Western Gulf Coastal Plain,Intensification: Medium to High,Intensification,2012,2016,0
South Central Plains,Intensification: Medium to High,Intensification,2012,2016,0
Ouachita Mountains,Intensification: Medium to High,Intensification,2012,2016,0
Arkansas Valley,Intensification: Medium to High,Intensification,2012,2016,0
Boston Mountains,Intensification: Medium to High,Intensification,2012,2016,0
Ozark Highlands,Intensification: Medium to High,Intensification,2012,2016,0
Central Irregular Plains,Intensification: Medium to High,Intensification,2012,2016,0
Canadian Rockies,Intensification: Medium to High,Intensification,2012,2016,0
Northwestern Glaciated Plains,Intensification: Medium to High,Intensification,2012,2016,0
Northwestern Great Plains,Intensification: Medium to High,Intensification,2012,2016,0
Nebraska Sand Hills,Intensification: Medium to High,Intensification,2012,2016,0
Piedmont,Intensification: Medium to High,Intensification,2012,2016,0
Northern Glaciated Plains,Intensification: Medium to High,Intensification,2012,2016,0
Western Corn Belt Plains,Intensification: Medium to High,Intensification,2012,2016,0
Lake Agassiz Plain,Intensification: Medium to High,Intensification,2012,2016,0
Northern Minnesota Wetlands,Intensification: Medium to High,Intensification,2012,2016,0
Northern Lakes and Forests,Intensification: Medium to High,Intensification,2012,2016,0
North Central Hardwood Forests,Intensification: Medium to High,Intensification,2012,2016,0
Driftless Area,Intensification: Medium to High,Intensification,2012,2016,0
Southeastern Wisconsin Till Plains,Intensification: Medium to High,Intensification,2012,2016,0
Central Corn Belt Plains,Intensification: Medium to High,Intensification,2012,2016,0
Eastern Corn Belt Plains,Intensification: Medium to High,Intensification,2012,2016,0
Southern Michigan/Northern Indiana Drift Plains,Intensification: Medium to High,Intensification,2012,2016,0
Huron/Erie Lake Plains,Intensification: Medium to High,Intensification,2012,2016,0
Northeastern Highlands,Intensification: Medium to High,Intensification,2012,2016,0
Northeastern Coastal Zone,Intensification: Medium to High,Intensification,2012,2016,0
Northern Allegheny Plateau,Intensification: Medium to High,Intensification,2012,2016,0
Erie Drift Plain,Intensification: Medium to High,Intensification,2012,2016,0
North Central Appalachians,Intensification: Medium to High,Intensification,2012,2016,0
Middle Atlantic Coastal Plain,Intensification: Medium to High,Intensification,2012,2016,0
Northern Piedmont,Intensification: Medium to High,Intensification,2012,2016,0
Southeastern Plains,Intensification: Medium to High,Intensification,2012,2016,0
Blue Ridge,Intensification: Medium to High,Intensification,2012,2016,0
Ridge and Valley,Intensification: Medium to High,Intensification,2012,2016,0
Southwestern Appalachians,Intensification: Medium to High,Intensification,2012,2016,0
Central Appalachians,Intensification: Medium to High,Intensification,2012,2016,0
Western Allegheny Plateau,Intensification: Medium to High,Intensification,2012,2016,0
Interior Plateau,Intensification: Medium to High,Intensification,2012,2016,0
Interior River Valleys and Hills,Intensification: Medium to High,Intensification,2012,2016,0
Mississippi Alluvial Plain,Intensification: Medium to High,Intensification,2012,2016,0
Mississippi Valley Loess Plains,Intensification: Medium to High,Intensification,2012,2016,0
Southern Coastal Plain,Intensification: Medium to High,Intensification,2012,2016,0
Southern Florida Coastal Plain,Intensification: Medium to High,Intensification,2012,2016,0
North Cascades,Intensification: Medium to High,Intensification,2012,2016,0
Klamath Mountains/California High North Coast Range,Intensification: Medium to High,Intensification,2012,2016,0
Madrean Archipelago,Intensification: Medium to High,Intensification,2012,2016,0
Northern Basin and Range,Intensification: Medium to High,Intensification,2012,2016,0
Sonoran Basin and Range,Intensification: Medium to High,Intensification,2012,2016,0
Acadian Plains and Hills,Intensification: Medium to High,Intensification,2012,2016,0
Eastern Great Lakes Lowlands,Intensification: Medium to High,Intensification,2012,2016,0
Atlantic Coastal Pine Barrens,Intensification: Medium to High,Intensification,2012,2016,0
Southern California/Northern Baja Coast,Intensification: Medium to High,Intensification,2012,2016,0
