StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Willamette Valley,Insect,Insect,2007,2007,800
Wyoming Basin,Insect,Insect,2007,2007,12000
Acadian Plains and Hills,Insect,Insect,2008,2008,0
Arizona/New Mexico Mountains,Insect,Insect,2008,2008,20200
Arizona/New Mexico Plateau,Insect,Insect,2008,2008,300
Arkansas Valley,Insect,Insect,2008,2008,0
Atlantic Coastal Pine Barrens,Insect,Insect,2008,2008,8100
Blue Mountains,Insect,Insect,2008,2008,85100
Blue Ridge,Insect,Insect,2008,2008,0
Boston Mountains,Insect,Insect,2008,2008,0
Canadian Rockies,Insect,Insect,2008,2008,30900
Cascades,Insect,Insect,2008,2008,133200
Central Appalachians,Insect,Insect,2008,2008,1000
Central Basin and Range,Insect,Insect,2008,2008,5800
Central California Foothills and Coastal Mountains,Insect,Insect,2008,2008,5000
Central California Valley,Insect,Insect,2008,2008,0
Central Corn Belt Plains,Insect,Insect,2008,2008,100
Central Great Plains,Insect,Insect,2008,2008,0
Central Irregular Plains,Insect,Insect,2008,2008,0
Chihuahuan Deserts,Insect,Insect,2008,2008,0
Coast Range,Insect,Insect,2008,2008,77900
Colorado Plateaus,Insect,Insect,2008,2008,3800
Columbia Plateau,Insect,Insect,2008,2008,10400
Cross Timbers,Insect,Insect,2008,2008,100
Driftless Area,Insect,Insect,2008,2008,0
East Central Texas Plains,Insect,Insect,2008,2008,0
Eastern Cascades Slopes and Foothills,Insect,Insect,2008,2008,207900
Eastern Corn Belt Plains,Insect,Insect,2008,2008,300
Eastern Great Lakes Lowlands,Insect,Insect,2008,2008,2000
Edwards Plateau,Insect,Insect,2008,2008,0
Erie Drift Plain,Insect,Insect,2008,2008,300
Flint Hills,Insect,Insect,2008,2008,0
High Plains,Insect,Insect,2008,2008,3000
Huron/Erie Lake Plains,Insect,Insect,2008,2008,0
Idaho Batholith,Insect,Insect,2008,2008,284500
Interior Plateau,Insect,Insect,2008,2008,3000
Interior River Valleys and Hills,Insect,Insect,2008,2008,0
Klamath Mountains/California High North Coast Range,Insect,Insect,2008,2008,21100
Lake Agassiz Plain,Insect,Insect,2008,2008,0
Madrean Archipelago,Insect,Insect,2008,2008,100
Middle Atlantic Coastal Plain,Insect,Insect,2008,2008,0
Middle Rockies,Insect,Insect,2008,2008,1017400
Mississippi Alluvial Plain,Insect,Insect,2008,2008,0
Mississippi Valley Loess Plains,Insect,Insect,2008,2008,0
Mojave Basin and Range,Insect,Insect,2008,2008,200
Nebraska Sand Hills,Insect,Insect,2008,2008,0
North Cascades,Insect,Insect,2008,2008,82500
North Central Appalachians,Insect,Insect,2008,2008,18700
North Central Hardwood Forests,Insect,Insect,2008,2008,0
Northeastern Coastal Zone,Insect,Insect,2008,2008,16500
Northeastern Highlands,Insect,Insect,2008,2008,32800
Northern Allegheny Plateau,Insect,Insect,2008,2008,17000
Northern Basin and Range,Insect,Insect,2008,2008,14800
Northern Glaciated Plains,Insect,Insect,2008,2008,0
Northern Lakes and Forests,Insect,Insect,2008,2008,200
Northern Minnesota Wetlands,Insect,Insect,2008,2008,0
Northern Piedmont,Insect,Insect,2008,2008,0
Northern Rockies,Insect,Insect,2008,2008,228700
Northwestern Glaciated Plains,Insect,Insect,2008,2008,200
Northwestern Great Plains,Insect,Insect,2008,2008,8000
Ouachita Mountains,Insect,Insect,2008,2008,0
Ozark Highlands,Insect,Insect,2008,2008,0
Piedmont,Insect,Insect,2008,2008,0
Puget Lowland,Insect,Insect,2008,2008,20500
Ridge and Valley,Insect,Insect,2008,2008,2100
Sierra Nevada,Insect,Insect,2008,2008,33200
Snake River Plain,Insect,Insect,2008,2008,0
Sonoran Basin and Range,Insect,Insect,2008,2008,0
South Central Plains,Insect,Insect,2008,2008,0
Southeastern Plains,Insect,Insect,2008,2008,0
Southeastern Wisconsin Till Plains,Insect,Insect,2008,2008,0
Southern California Mountains,Insect,Insect,2008,2008,2300
Southern California/Northern Baja Coast,Insect,Insect,2008,2008,0
Southern Coastal Plain,Insect,Insect,2008,2008,100
Southern Florida Coastal Plain,Insect,Insect,2008,2008,0
Southern Michigan/Northern Indiana Drift Plains,Insect,Insect,2008,2008,100
Southern Rockies,Insect,Insect,2008,2008,819200
Southern Texas Plains,Insect,Insect,2008,2008,0
Southwestern Appalachians,Insect,Insect,2008,2008,0
Southwestern Tablelands,Insect,Insect,2008,2008,400
Texas Blackland Prairies,Insect,Insect,2008,2008,0
Wasatch and Uinta Mountains,Insect,Insect,2008,2008,163500
Western Allegheny Plateau,Insect,Insect,2008,2008,900
Western Corn Belt Plains,Insect,Insect,2008,2008,0
Western Gulf Coastal Plain,Insect,Insect,2008,2008,0
Willamette Valley,Insect,Insect,2008,2008,900
Wyoming Basin,Insect,Insect,2008,2008,10800
Acadian Plains and Hills,Insect,Insect,2009,2009,0
Arizona/New Mexico Mountains,Insect,Insect,2009,2009,4500
Arizona/New Mexico Plateau,Insect,Insect,2009,2009,0
Arkansas Valley,Insect,Insect,2009,2009,0
Atlantic Coastal Pine Barrens,Insect,Insect,2009,2009,3100
Blue Mountains,Insect,Insect,2009,2009,68600
Blue Ridge,Insect,Insect,2009,2009,3700
Boston Mountains,Insect,Insect,2009,2009,0
Canadian Rockies,Insect,Insect,2009,2009,58500
Cascades,Insect,Insect,2009,2009,174800
Central Appalachians,Insect,Insect,2009,2009,2900
Central Basin and Range,Insect,Insect,2009,2009,43000
Central California Foothills and Coastal Mountains,Insect,Insect,2009,2009,3000
Central California Valley,Insect,Insect,2009,2009,0
Central Corn Belt Plains,Insect,Insect,2009,2009,0
Central Great Plains,Insect,Insect,2009,2009,0
Central Irregular Plains,Insect,Insect,2009,2009,0
Chihuahuan Deserts,Insect,Insect,2009,2009,0
Coast Range,Insect,Insect,2009,2009,125200
Colorado Plateaus,Insect,Insect,2009,2009,1500
Columbia Plateau,Insect,Insect,2009,2009,4200
Cross Timbers,Insect,Insect,2009,2009,0
Driftless Area,Insect,Insect,2009,2009,100
East Central Texas Plains,Insect,Insect,2009,2009,0
Eastern Cascades Slopes and Foothills,Insect,Insect,2009,2009,155700
Eastern Corn Belt Plains,Insect,Insect,2009,2009,2200
Eastern Great Lakes Lowlands,Insect,Insect,2009,2009,2400
Edwards Plateau,Insect,Insect,2009,2009,0
Erie Drift Plain,Insect,Insect,2009,2009,3200
Flint Hills,Insect,Insect,2009,2009,0
High Plains,Insect,Insect,2009,2009,200
Huron/Erie Lake Plains,Insect,Insect,2009,2009,4300
Idaho Batholith,Insect,Insect,2009,2009,522200
Interior Plateau,Insect,Insect,2009,2009,1300
Interior River Valleys and Hills,Insect,Insect,2009,2009,0
Klamath Mountains/California High North Coast Range,Insect,Insect,2009,2009,18600
Lake Agassiz Plain,Insect,Insect,2009,2009,400
Madrean Archipelago,Insect,Insect,2009,2009,0
Middle Atlantic Coastal Plain,Insect,Insect,2009,2009,400
Middle Rockies,Insect,Insect,2009,2009,1686400
Mississippi Alluvial Plain,Insect,Insect,2009,2009,0
Mississippi Valley Loess Plains,Insect,Insect,2009,2009,0
Mojave Basin and Range,Insect,Insect,2009,2009,0
Nebraska Sand Hills,Insect,Insect,2009,2009,0
North Cascades,Insect,Insect,2009,2009,175400
North Central Appalachians,Insect,Insect,2009,2009,1400
North Central Hardwood Forests,Insect,Insect,2009,2009,3000
Northeastern Coastal Zone,Insect,Insect,2009,2009,4700
Northeastern Highlands,Insect,Insect,2009,2009,34300
Northern Allegheny Plateau,Insect,Insect,2009,2009,24300
Northern Basin and Range,Insect,Insect,2009,2009,14600
Northern Glaciated Plains,Insect,Insect,2009,2009,0
Northern Lakes and Forests,Insect,Insect,2009,2009,15400
Northern Minnesota Wetlands,Insect,Insect,2009,2009,5600
Northern Piedmont,Insect,Insect,2009,2009,100
Northern Rockies,Insect,Insect,2009,2009,342900
Northwestern Glaciated Plains,Insect,Insect,2009,2009,2200
Northwestern Great Plains,Insect,Insect,2009,2009,19300
Ouachita Mountains,Insect,Insect,2009,2009,0
Ozark Highlands,Insect,Insect,2009,2009,0
Piedmont,Insect,Insect,2009,2009,0
Puget Lowland,Insect,Insect,2009,2009,34200
Ridge and Valley,Insect,Insect,2009,2009,2300
Sierra Nevada,Insect,Insect,2009,2009,90000
Snake River Plain,Insect,Insect,2009,2009,0
Sonoran Basin and Range,Insect,Insect,2009,2009,0
South Central Plains,Insect,Insect,2009,2009,0
Southeastern Plains,Insect,Insect,2009,2009,0
Southeastern Wisconsin Till Plains,Insect,Insect,2009,2009,0
Southern California Mountains,Insect,Insect,2009,2009,2100
Southern California/Northern Baja Coast,Insect,Insect,2009,2009,100
Southern Coastal Plain,Insect,Insect,2009,2009,0
Southern Florida Coastal Plain,Insect,Insect,2009,2009,0
Southern Michigan/Northern Indiana Drift Plains,Insect,Insect,2009,2009,600
Southern Rockies,Insect,Insect,2009,2009,721200
Southern Texas Plains,Insect,Insect,2009,2009,0
Southwestern Appalachians,Insect,Insect,2009,2009,0
Southwestern Tablelands,Insect,Insect,2009,2009,400
Texas Blackland Prairies,Insect,Insect,2009,2009,0
Wasatch and Uinta Mountains,Insect,Insect,2009,2009,143400
Western Allegheny Plateau,Insect,Insect,2009,2009,400
Western Corn Belt Plains,Insect,Insect,2009,2009,900
Western Gulf Coastal Plain,Insect,Insect,2009,2009,0
Willamette Valley,Insect,Insect,2009,2009,2000
Wyoming Basin,Insect,Insect,2009,2009,9100
Acadian Plains and Hills,Insect,Insect,2010,2010,0
Arizona/New Mexico Mountains,Insect,Insect,2010,2010,8900
Arizona/New Mexico Plateau,Insect,Insect,2010,2010,0
Arkansas Valley,Insect,Insect,2010,2010,0
Atlantic Coastal Pine Barrens,Insect,Insect,2010,2010,2000
Blue Mountains,Insect,Insect,2010,2010,70200
Blue Ridge,Insect,Insect,2010,2010,11700
Boston Mountains,Insect,Insect,2010,2010,0
Canadian Rockies,Insect,Insect,2010,2010,76600
Cascades,Insect,Insect,2010,2010,176700
Central Appalachians,Insect,Insect,2010,2010,5100
Central Basin and Range,Insect,Insect,2010,2010,5500
Central California Foothills and Coastal Mountains,Insect,Insect,2010,2010,1300
Central California Valley,Insect,Insect,2010,2010,0
Central Corn Belt Plains,Insect,Insect,2010,2010,0
Central Great Plains,Insect,Insect,2010,2010,0
Central Irregular Plains,Insect,Insect,2010,2010,0
Chihuahuan Deserts,Insect,Insect,2010,2010,0
Coast Range,Insect,Insect,2010,2010,51500
Colorado Plateaus,Insect,Insect,2010,2010,2100
Columbia Plateau,Insect,Insect,2010,2010,2300
Cross Timbers,Insect,Insect,2010,2010,0
Driftless Area,Insect,Insect,2010,2010,100
East Central Texas Plains,Insect,Insect,2010,2010,0
Eastern Cascades Slopes and Foothills,Insect,Insect,2010,2010,146500
Eastern Corn Belt Plains,Insect,Insect,2010,2010,5200
Eastern Great Lakes Lowlands,Insect,Insect,2010,2010,1800
Edwards Plateau,Insect,Insect,2010,2010,0
Erie Drift Plain,Insect,Insect,2010,2010,3100
Flint Hills,Insect,Insect,2010,2010,0
High Plains,Insect,Insect,2010,2010,100
Huron/Erie Lake Plains,Insect,Insect,2010,2010,7800
Idaho Batholith,Insect,Insect,2010,2010,461400
Interior Plateau,Insect,Insect,2010,2010,400
Interior River Valleys and Hills,Insect,Insect,2010,2010,0
Klamath Mountains/California High North Coast Range,Insect,Insect,2010,2010,37300
Lake Agassiz Plain,Insect,Insect,2010,2010,0
Madrean Archipelago,Insect,Insect,2010,2010,0
Middle Atlantic Coastal Plain,Insect,Insect,2010,2010,0
Middle Rockies,Insect,Insect,2010,2010,1083300
Mississippi Alluvial Plain,Insect,Insect,2010,2010,4600
Mississippi Valley Loess Plains,Insect,Insect,2010,2010,0
Mojave Basin and Range,Insect,Insect,2010,2010,0
Nebraska Sand Hills,Insect,Insect,2010,2010,0
North Cascades,Insect,Insect,2010,2010,66300
North Central Appalachians,Insect,Insect,2010,2010,9100
North Central Hardwood Forests,Insect,Insect,2010,2010,0
Northeastern Coastal Zone,Insect,Insect,2010,2010,2600
Northeastern Highlands,Insect,Insect,2010,2010,37400
Northern Allegheny Plateau,Insect,Insect,2010,2010,21500
Northern Basin and Range,Insect,Insect,2010,2010,15100
Northern Glaciated Plains,Insect,Insect,2010,2010,0
Northern Lakes and Forests,Insect,Insect,2010,2010,6400
Northern Minnesota Wetlands,Insect,Insect,2010,2010,0
Northern Piedmont,Insect,Insect,2010,2010,0
Northern Rockies,Insect,Insect,2010,2010,285800
Northwestern Glaciated Plains,Insect,Insect,2010,2010,1900
Northwestern Great Plains,Insect,Insect,2010,2010,11900
Ouachita Mountains,Insect,Insect,2010,2010,0
Ozark Highlands,Insect,Insect,2010,2010,3900
Piedmont,Insect,Insect,2010,2010,0
Puget Lowland,Insect,Insect,2010,2010,11300
Ridge and Valley,Insect,Insect,2010,2010,3300
Sierra Nevada,Insect,Insect,2010,2010,137100
Snake River Plain,Insect,Insect,2010,2010,200
Sonoran Basin and Range,Insect,Insect,2010,2010,0
South Central Plains,Insect,Insect,2010,2010,100
Southeastern Plains,Insect,Insect,2010,2010,300
Southeastern Wisconsin Till Plains,Insect,Insect,2010,2010,0
Southern California Mountains,Insect,Insect,2010,2010,5100
Southern California/Northern Baja Coast,Insect,Insect,2010,2010,200
Southern Coastal Plain,Insect,Insect,2010,2010,0
Southern Florida Coastal Plain,Insect,Insect,2010,2010,0
Southern Michigan/Northern Indiana Drift Plains,Insect,Insect,2010,2010,1500
Southern Rockies,Insect,Insect,2010,2010,715300
Southern Texas Plains,Insect,Insect,2010,2010,0
Southwestern Appalachians,Insect,Insect,2010,2010,0
Southwestern Tablelands,Insect,Insect,2010,2010,200
Texas Blackland Prairies,Insect,Insect,2010,2010,0
Wasatch and Uinta Mountains,Insect,Insect,2010,2010,145000
Western Allegheny Plateau,Insect,Insect,2010,2010,3800
Western Corn Belt Plains,Insect,Insect,2010,2010,0
Western Gulf Coastal Plain,Insect,Insect,2010,2010,0
Willamette Valley,Insect,Insect,2010,2010,200
Wyoming Basin,Insect,Insect,2010,2010,19400
Acadian Plains and Hills,Insect,Insect,2011,2011,0
Arizona/New Mexico Mountains,Insect,Insect,2011,2011,62000
Arizona/New Mexico Plateau,Insect,Insect,2011,2011,300
Arkansas Valley,Insect,Insect,2011,2011,0
Atlantic Coastal Pine Barrens,Insect,Insect,2011,2011,1000
Blue Mountains,Insect,Insect,2011,2011,34000
Blue Ridge,Insect,Insect,2011,2011,1800
Boston Mountains,Insect,Insect,2011,2011,0
Canadian Rockies,Insect,Insect,2011,2011,17200
Cascades,Insect,Insect,2011,2011,117300
Central Appalachians,Insect,Insect,2011,2011,3000
Central Basin and Range,Insect,Insect,2011,2011,6300
Central California Foothills and Coastal Mountains,Insect,Insect,2011,2011,1900
Central California Valley,Insect,Insect,2011,2011,0
Central Corn Belt Plains,Insect,Insect,2011,2011,0
Central Great Plains,Insect,Insect,2011,2011,0
Central Irregular Plains,Insect,Insect,2011,2011,0
Chihuahuan Deserts,Insect,Insect,2011,2011,0
Coast Range,Insect,Insect,2011,2011,59000
Colorado Plateaus,Insect,Insect,2011,2011,400
Columbia Plateau,Insect,Insect,2011,2011,1400
Cross Timbers,Insect,Insect,2011,2011,0
Driftless Area,Insect,Insect,2011,2011,0
East Central Texas Plains,Insect,Insect,2011,2011,0
Eastern Cascades Slopes and Foothills,Insect,Insect,2011,2011,93800
Eastern Corn Belt Plains,Insect,Insect,2011,2011,5200
Eastern Great Lakes Lowlands,Insect,Insect,2011,2011,3800
Edwards Plateau,Insect,Insect,2011,2011,0
Erie Drift Plain,Insect,Insect,2011,2011,200
Flint Hills,Insect,Insect,2011,2011,0
High Plains,Insect,Insect,2011,2011,200
Huron/Erie Lake Plains,Insect,Insect,2011,2011,400
Idaho Batholith,Insect,Insect,2011,2011,242400
Interior Plateau,Insect,Insect,2011,2011,800
Interior River Valleys and Hills,Insect,Insect,2011,2011,0
Klamath Mountains/California High North Coast Range,Insect,Insect,2011,2011,55700
Lake Agassiz Plain,Insect,Insect,2011,2011,0
Madrean Archipelago,Insect,Insect,2011,2011,100
Middle Atlantic Coastal Plain,Insect,Insect,2011,2011,100
Middle Rockies,Insect,Insect,2011,2011,586500
Mississippi Alluvial Plain,Insect,Insect,2011,2011,100
Mississippi Valley Loess Plains,Insect,Insect,2011,2011,0
Mojave Basin and Range,Insect,Insect,2011,2011,0
Nebraska Sand Hills,Insect,Insect,2011,2011,0
North Cascades,Insect,Insect,2011,2011,52600
North Central Appalachians,Insect,Insect,2011,2011,4800
North Central Hardwood Forests,Insect,Insect,2011,2011,0
Northeastern Coastal Zone,Insect,Insect,2011,2011,5300
Northeastern Highlands,Insect,Insect,2011,2011,22200
Northern Allegheny Plateau,Insect,Insect,2011,2011,4500
Northern Basin and Range,Insect,Insect,2011,2011,6100
Northern Glaciated Plains,Insect,Insect,2011,2011,300
Northern Lakes and Forests,Insect,Insect,2011,2011,0
Northern Minnesota Wetlands,Insect,Insect,2011,2011,0
Northern Piedmont,Insect,Insect,2011,2011,0
Northern Rockies,Insect,Insect,2011,2011,97900
Northwestern Glaciated Plains,Insect,Insect,2011,2011,300
Northwestern Great Plains,Insect,Insect,2011,2011,5400
Ouachita Mountains,Insect,Insect,2011,2011,0
Ozark Highlands,Insect,Insect,2011,2011,0
Piedmont,Insect,Insect,2011,2011,0
Puget Lowland,Insect,Insect,2011,2011,11200
Ridge and Valley,Insect,Insect,2011,2011,1000
Sierra Nevada,Insect,Insect,2011,2011,72400
Snake River Plain,Insect,Insect,2011,2011,0
Sonoran Basin and Range,Insect,Insect,2011,2011,0
South Central Plains,Insect,Insect,2011,2011,0
Southeastern Plains,Insect,Insect,2011,2011,0
Southeastern Wisconsin Till Plains,Insect,Insect,2011,2011,0
Southern California Mountains,Insect,Insect,2011,2011,4900
Southern California/Northern Baja Coast,Insect,Insect,2011,2011,100
Southern Coastal Plain,Insect,Insect,2011,2011,0
Southern Florida Coastal Plain,Insect,Insect,2011,2011,0
Southern Michigan/Northern Indiana Drift Plains,Insect,Insect,2011,2011,800
Southern Rockies,Insect,Insect,2011,2011,664800
Southern Texas Plains,Insect,Insect,2011,2011,0
Southwestern Appalachians,Insect,Insect,2011,2011,0
Southwestern Tablelands,Insect,Insect,2011,2011,200
Texas Blackland Prairies,Insect,Insect,2011,2011,0
Wasatch and Uinta Mountains,Insect,Insect,2011,2011,42800
Western Allegheny Plateau,Insect,Insect,2011,2011,400
Western Corn Belt Plains,Insect,Insect,2011,2011,0
Western Gulf Coastal Plain,Insect,Insect,2011,2011,0
Willamette Valley,Insect,Insect,2011,2011,300
Wyoming Basin,Insect,Insect,2011,2011,3400
Acadian Plains and Hills,Insect,Insect,2012,2012,0
Arizona/New Mexico Mountains,Insect,Insect,2012,2012,14700
Arizona/New Mexico Plateau,Insect,Insect,2012,2012,0
Arkansas Valley,Insect,Insect,2012,2012,0
Atlantic Coastal Pine Barrens,Insect,Insect,2012,2012,5100
Blue Mountains,Insect,Insect,2012,2012,25400
Blue Ridge,Insect,Insect,2012,2012,0
Boston Mountains,Insect,Insect,2012,2012,0
Canadian Rockies,Insect,Insect,2012,2012,5400
Cascades,Insect,Insect,2012,2012,100900
Central Appalachians,Insect,Insect,2012,2012,0
Central Basin and Range,Insect,Insect,2012,2012,5500
Central California Foothills and Coastal Mountains,Insect,Insect,2012,2012,7500
Central California Valley,Insect,Insect,2012,2012,100
Central Corn Belt Plains,Insect,Insect,2012,2012,0
Central Great Plains,Insect,Insect,2012,2012,0
Central Irregular Plains,Insect,Insect,2012,2012,0
Chihuahuan Deserts,Insect,Insect,2012,2012,0
Coast Range,Insect,Insect,2012,2012,83300
Colorado Plateaus,Insect,Insect,2012,2012,100
Columbia Plateau,Insect,Insect,2012,2012,600
Cross Timbers,Insect,Insect,2012,2012,0
Driftless Area,Insect,Insect,2012,2012,0
East Central Texas Plains,Insect,Insect,2012,2012,0
Eastern Cascades Slopes and Foothills,Insect,Insect,2012,2012,101600
Eastern Corn Belt Plains,Insect,Insect,2012,2012,5100
Eastern Great Lakes Lowlands,Insect,Insect,2012,2012,3000
Edwards Plateau,Insect,Insect,2012,2012,0
Erie Drift Plain,Insect,Insect,2012,2012,1900
Flint Hills,Insect,Insect,2012,2012,0
High Plains,Insect,Insect,2012,2012,0
Huron/Erie Lake Plains,Insect,Insect,2012,2012,0
Idaho Batholith,Insect,Insect,2012,2012,275100
Interior Plateau,Insect,Insect,2012,2012,2700
Interior River Valleys and Hills,Insect,Insect,2012,2012,0
Klamath Mountains/California High North Coast Range,Insect,Insect,2012,2012,45000
Lake Agassiz Plain,Insect,Insect,2012,2012,0
Madrean Archipelago,Insect,Insect,2012,2012,300
Middle Atlantic Coastal Plain,Insect,Insect,2012,2012,8900
Middle Rockies,Insect,Insect,2012,2012,208600
Mississippi Alluvial Plain,Insect,Insect,2012,2012,0
Mississippi Valley Loess Plains,Insect,Insect,2012,2012,900
Mojave Basin and Range,Insect,Insect,2012,2012,0
Nebraska Sand Hills,Insect,Insect,2012,2012,0
North Cascades,Insect,Insect,2012,2012,74800
North Central Appalachians,Insect,Insect,2012,2012,10100
North Central Hardwood Forests,Insect,Insect,2012,2012,100
Northeastern Coastal Zone,Insect,Insect,2012,2012,2400
Northeastern Highlands,Insect,Insect,2012,2012,22000
Northern Allegheny Plateau,Insect,Insect,2012,2012,14400
Northern Basin and Range,Insect,Insect,2012,2012,1100
Northern Glaciated Plains,Insect,Insect,2012,2012,0
Northern Lakes and Forests,Insect,Insect,2012,2012,0
Northern Minnesota Wetlands,Insect,Insect,2012,2012,0
Northern Piedmont,Insect,Insect,2012,2012,0
Northern Rockies,Insect,Insect,2012,2012,113700
Northwestern Glaciated Plains,Insect,Insect,2012,2012,300
Northwestern Great Plains,Insect,Insect,2012,2012,6100
Ouachita Mountains,Insect,Insect,2012,2012,0
Ozark Highlands,Insect,Insect,2012,2012,0
Piedmont,Insect,Insect,2012,2012,300
Puget Lowland,Insect,Insect,2012,2012,11000
Ridge and Valley,Insect,Insect,2012,2012,2200
Sierra Nevada,Insect,Insect,2012,2012,57900
Snake River Plain,Insect,Insect,2012,2012,0
Sonoran Basin and Range,Insect,Insect,2012,2012,0
South Central Plains,Insect,Insect,2012,2012,7800
Southeastern Plains,Insect,Insect,2012,2012,0
Southeastern Wisconsin Till Plains,Insect,Insect,2012,2012,0
Southern California Mountains,Insect,Insect,2012,2012,3200
Southern California/Northern Baja Coast,Insect,Insect,2012,2012,100
Southern Coastal Plain,Insect,Insect,2012,2012,100
Southern Florida Coastal Plain,Insect,Insect,2012,2012,0
Southern Michigan/Northern Indiana Drift Plains,Insect,Insect,2012,2012,600
Southern Rockies,Insect,Insect,2012,2012,8000
Southern Texas Plains,Insect,Insect,2012,2012,0
Southwestern Appalachians,Insect,Insect,2012,2012,0
Southwestern Tablelands,Insect,Insect,2012,2012,100
Texas Blackland Prairies,Insect,Insect,2012,2012,0
Wasatch and Uinta Mountains,Insect,Insect,2012,2012,25700
Western Allegheny Plateau,Insect,Insect,2012,2012,2100
Western Corn Belt Plains,Insect,Insect,2012,2012,0
Western Gulf Coastal Plain,Insect,Insect,2012,2012,0
Willamette Valley,Insect,Insect,2012,2012,300
Wyoming Basin,Insect,Insect,2012,2012,500
Acadian Plains and Hills,Insect,Insect,2013,2013,0
Arizona/New Mexico Mountains,Insect,Insect,2013,2013,1600
Arizona/New Mexico Plateau,Insect,Insect,2013,2013,0
Arkansas Valley,Insect,Insect,2013,2013,0
Atlantic Coastal Pine Barrens,Insect,Insect,2013,2013,2600
Blue Mountains,Insect,Insect,2013,2013,41000
Blue Ridge,Insect,Insect,2013,2013,900
Boston Mountains,Insect,Insect,2013,2013,0
Canadian Rockies,Insect,Insect,2013,2013,4000
Cascades,Insect,Insect,2013,2013,91800
Central Appalachians,Insect,Insect,2013,2013,0
Central Basin and Range,Insect,Insect,2013,2013,3000
Central California Foothills and Coastal Mountains,Insect,Insect,2013,2013,18100
Central California Valley,Insect,Insect,2013,2013,0
Central Corn Belt Plains,Insect,Insect,2013,2013,400
Central Great Plains,Insect,Insect,2013,2013,0
Central Irregular Plains,Insect,Insect,2013,2013,0
Chihuahuan Deserts,Insect,Insect,2013,2013,0
Coast Range,Insect,Insect,2013,2013,62500
Colorado Plateaus,Insect,Insect,2013,2013,900
Columbia Plateau,Insect,Insect,2013,2013,900
Cross Timbers,Insect,Insect,2013,2013,0
Driftless Area,Insect,Insect,2013,2013,0
East Central Texas Plains,Insect,Insect,2013,2013,0
Eastern Cascades Slopes and Foothills,Insect,Insect,2013,2013,99500
Eastern Corn Belt Plains,Insect,Insect,2013,2013,2400
Eastern Great Lakes Lowlands,Insect,Insect,2013,2013,0
Edwards Plateau,Insect,Insect,2013,2013,0
Erie Drift Plain,Insect,Insect,2013,2013,100
Flint Hills,Insect,Insect,2013,2013,0
High Plains,Insect,Insect,2013,2013,200
Huron/Erie Lake Plains,Insect,Insect,2013,2013,0
Idaho Batholith,Insect,Insect,2013,2013,152800
Interior Plateau,Insect,Insect,2013,2013,1000
Interior River Valleys and Hills,Insect,Insect,2013,2013,0
Klamath Mountains/California High North Coast Range,Insect,Insect,2013,2013,25500
Lake Agassiz Plain,Insect,Insect,2013,2013,0
Madrean Archipelago,Insect,Insect,2013,2013,400
Middle Atlantic Coastal Plain,Insect,Insect,2013,2013,7800
Middle Rockies,Insect,Insect,2013,2013,154500
Mississippi Alluvial Plain,Insect,Insect,2013,2013,0
Mississippi Valley Loess Plains,Insect,Insect,2013,2013,0
Mojave Basin and Range,Insect,Insect,2013,2013,0
Nebraska Sand Hills,Insect,Insect,2013,2013,0
North Cascades,Insect,Insect,2013,2013,42600
North Central Appalachians,Insect,Insect,2013,2013,7900
North Central Hardwood Forests,Insect,Insect,2013,2013,0
Northeastern Coastal Zone,Insect,Insect,2013,2013,400
Northeastern Highlands,Insect,Insect,2013,2013,6000
Northern Allegheny Plateau,Insect,Insect,2013,2013,200
Northern Basin and Range,Insect,Insect,2013,2013,1400
Northern Glaciated Plains,Insect,Insect,2013,2013,0
Northern Lakes and Forests,Insect,Insect,2013,2013,0
Northern Minnesota Wetlands,Insect,Insect,2013,2013,0
Northern Piedmont,Insect,Insect,2013,2013,0
Northern Rockies,Insect,Insect,2013,2013,101600
Northwestern Glaciated Plains,Insect,Insect,2013,2013,300
Northwestern Great Plains,Insect,Insect,2013,2013,1700
Ouachita Mountains,Insect,Insect,2013,2013,0
Ozark Highlands,Insect,Insect,2013,2013,0
Piedmont,Insect,Insect,2013,2013,200
Puget Lowland,Insect,Insect,2013,2013,6900
Ridge and Valley,Insect,Insect,2013,2013,1000
Sierra Nevada,Insect,Insect,2013,2013,75500
Snake River Plain,Insect,Insect,2013,2013,0
Sonoran Basin and Range,Insect,Insect,2013,2013,0
South Central Plains,Insect,Insect,2013,2013,200
Southeastern Plains,Insect,Insect,2013,2013,400
Southeastern Wisconsin Till Plains,Insect,Insect,2013,2013,0
Southern California Mountains,Insect,Insect,2013,2013,2600
Southern California/Northern Baja Coast,Insect,Insect,2013,2013,100
Southern Coastal Plain,Insect,Insect,2013,2013,0
Southern Florida Coastal Plain,Insect,Insect,2013,2013,0
Southern Michigan/Northern Indiana Drift Plains,Insect,Insect,2013,2013,1800
Southern Rockies,Insect,Insect,2013,2013,5000
Southern Texas Plains,Insect,Insect,2013,2013,0
Southwestern Appalachians,Insect,Insect,2013,2013,0
Southwestern Tablelands,Insect,Insect,2013,2013,0
Texas Blackland Prairies,Insect,Insect,2013,2013,0
Wasatch and Uinta Mountains,Insect,Insect,2013,2013,37100
Western Allegheny Plateau,Insect,Insect,2013,2013,3100
Western Corn Belt Plains,Insect,Insect,2013,2013,0
Western Gulf Coastal Plain,Insect,Insect,2013,2013,0
